"Edo","Nombre_Indicador","Fecha","Indicador","Limite_Inferior","Limite_Superior","sd","año"
"Nuevo León","Ciudadanos no reconocidos y el domicilio es predio no habitado",2008-01-01,0.35141,0,1.0391544,0.5195772,2008
"Nuevo León","Residentes en la sección de registro",2009-01-01,81.87278,79.4190952,84.3264648,2.4536848,2009
"Nuevo León","Residentes en el domicilio de registro",2009-01-01,70.68164,66.6337108,74.7295692,4.0479292,2009
"Nuevo León","Cambio de domicilio no reportado",2009-01-01,21.27135,18.9359708,23.6067292,2.3353792,2009
"Nuevo León","Cambio de domicilio no reportado al mismo municipio",2009-01-01,7.41066,5.636664,9.184656,1.773996,2009
"Nuevo León","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2009-01-01,6.69655,5.2037552,8.1893448,1.4927948,2009
"Nuevo León","Cambio de domicilio no reportado a otro estado",2009-01-01,0.83092,0.3640088,1.2978312,0.4669112,2009
"Nuevo León","Cambio de domicilio no reportado a otro país",2009-01-01,1.83541,1.047784,2.623036,0.787626,2009
"Nuevo León","Destino del cambio no especificado",2009-01-01,4.49783,3.0888644,5.9067956,1.4089656,2009
"Nuevo León","Fallecidos con registro electoral",2009-01-01,0.78725,0.2661644,1.3083356,0.5210856,2009
"Nuevo León","Reconocidos que no han vivido en el domicilio",2009-01-01,0.07231,0.0014168,0.1432032,0.0708932,2009
"Nuevo León","Suspendidos de sus derechos politicos",2009-01-01,0,0,0,0,2009
"Nuevo León","Error en la sección del registro electoral",2009-01-01,0.51165,0.1188072,0.9044928,0.3928428,2009
"Nuevo León","Domicilios no localizados de los ciudadanos con registro electoral",2009-01-01,0.24538,0,0.506844,0.253422,2009
"Nuevo León","Ciudadanos no reconocidos con registro electoral",2009-01-01,1.06024,0.5628116,1.5576684,0.4974284,2009
"Nuevo León","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2009-01-01,0.72653,0.2933504,1.1597096,0.4331796,2009
"Nuevo León","Ciudadanos no reconocidos y el domicilio es predio no habitado",2009-01-01,0.08893,0,0.218094,0.109047,2009
"Nuevo León","Residentes en la sección de registro",2011-01-01,80.22937,77.3212592,83.1374808,2.9081108,2011
"Nuevo León","Residentes en el domicilio de registro",2011-01-01,73.1895,70.5775452,75.8014548,2.6119548,2011
"Nuevo León","Cambio de domicilio no reportado",2011-01-01,22.76382,19.947104,25.580536,2.816716,2011
"Nuevo León","Cambio de domicilio no reportado al mismo municipio",2011-01-01,10.02298,7.4862108,12.5597492,2.5367692,2011
"Nuevo León","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2011-01-01,5.89415,4.0399116,7.7483884,1.8542384,2011
"Nuevo León","Cambio de domicilio no reportado a otro estado",2011-01-01,0.64395,0.156694,1.131206,0.487256,2011
"Nuevo León","Cambio de domicilio no reportado a otro país",2011-01-01,1.73796,0.7005124,2.7754076,1.0374476,2011
"Nuevo León","Destino del cambio no especificado",2011-01-01,4.46478,3.1266292,5.8029308,1.3381508,2011
"Nuevo León","Fallecidos con registro electoral",2011-01-01,0.55003,0,1.1252508,0.5626254,2011
"Nuevo León","Reconocidos que no han vivido en el domicilio",2011-01-01,0.32382,0,0.6949852,0.3474926,2011
"Nuevo León","Suspendidos de sus derechos politicos",2011-01-01,0,0,0,0,2011
"Nuevo León","Residentes con domicilio mal ubicado",2011-01-01,0.8733,0.334006,1.412594,0.539294,2011
"Nuevo León","Otra causa de no residencia en el domicilio de registro",2011-01-01,0.56487,0,1.1898356,0.5949178,2011
"Nuevo León","Causa de no residencia no especificada",2011-01-01,1.73465,0.7928308,2.6764692,0.9418192,2011
"Nuevo León","Error en la sección del registro electoral",2011-01-01,0.94213,0.3500924,1.5341676,0.5920376,2011
"Nuevo León","Domicilios no localizados de los ciudadanos con registro electoral",2011-01-01,0.77217,0,1.6831388,0.8415694,2011
"Nuevo León","Ciudadanos no reconocidos con registro electoral",2011-01-01,2.5689,1.232082,3.905718,1.336818,2011
"Nuevo León","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2011-01-01,1.80708,0.8604196,2.7537404,0.9466604,2011
"Nuevo León","Ciudadanos no reconocidos y el domicilio es predio no habitado",2011-01-01,0,0,0,0,2011
"Nuevo León","Residentes en la sección de registro",2012-01-01,85.32543,83.40387,87.24699,1.92156,2012
"Nuevo León","Residentes en el domicilio de registro",2012-01-01,75.51679,73.48557,77.54801,2.03122,2012
"Nuevo León","Cambio de domicilio no reportado",2012-01-01,20.73073,18.68357,22.77789,2.04716,2012
"Nuevo León","Cambio de domicilio no reportado al mismo municipio",2012-01-01,7.96179,6.45166,9.47193,1.510135,2012
"Nuevo León","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2012-01-01,4.6033,3.39809,5.80851,1.20521,2012
"Nuevo León","Cambio de domicilio no reportado a otro estado",2012-01-01,0.7453,0.28551,1.2051,0.459795,2012
"Nuevo León","Cambio de domicilio no reportado a otro país",2012-01-01,1.59785,0.94737,2.24833,0.65048,2012
"Nuevo León","Destino del cambio no especificado",2012-01-01,5.82248,4.39475,7.25021,1.42773,2012
"Nuevo León","Fallecidos con registro electoral",2012-01-01,0.81533,0.36231,1.26835,0.45302,2012
"Nuevo León","Reconocidos que no han vivido en el domicilio",2012-01-01,0.23062,0,0.46611,0.233055,2012
"Nuevo León","Suspendidos de sus derechos politicos",2012-01-01,0,0,0,0,2012
"Nuevo León","Residentes con domicilio mal ubicado",2012-01-01,0.70283,0.28088,1.12478,0.42195,2012
"Nuevo León","Otra causa de no residencia en el domicilio de registro",2012-01-01,0.07912,0,0.23422,0.11711,2012
"Nuevo León","Causa de no residencia no especificada",2012-01-01,1.92459,1.27205,2.57714,0.652545,2012
"Nuevo León","Error en la sección del registro electoral",2012-01-01,0.87316,0.41906,1.32726,0.4541,2012
"Nuevo León","Domicilios no localizados de los ciudadanos con registro electoral",2012-01-01,0.26466,0.03017,0.49916,0.234495,2012
"Nuevo León","Ciudadanos no reconocidos con registro electoral",2012-01-01,2.0663,1.38528,2.74733,0.681025,2012
"Nuevo León","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2012-01-01,1.26479,0.73287,1.79672,0.531925,2012
"Nuevo León","Ciudadanos no reconocidos y el domicilio es predio no habitado",2012-01-01,0.53543,0.17793,0.89292,0.357495,2012
"Nuevo León","Residentes en la sección de registro",2014-01-01,83.97851,81.59992,86.35711,2.378595,2014
"Nuevo León","Residentes en el domicilio de registro",2014-01-01,77.05845,73.33476,80.78215,3.723695,2014
"Nuevo León","Cambio de domicilio no reportado",2014-01-01,20.02335,16.12121,23.9255,3.902145,2014
"Nuevo León","Cambio de domicilio no reportado al mismo municipio",2014-01-01,7.03796,4.06061,10.0153,2.977345,2014
"Nuevo León","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2014-01-01,5.96193,4.0324,7.89147,1.929535,2014
"Nuevo León","Cambio de domicilio no reportado a otro estado",2014-01-01,1.2538,0.39698,2.11062,0.85682,2014
"Nuevo León","Cambio de domicilio no reportado a otro país",2014-01-01,0.93843,0.14972,1.72713,0.788705,2014
"Nuevo León","Destino del cambio no especificado",2014-01-01,4.83124,2.61322,7.04926,2.21802,2014
"Nuevo León","Fallecidos con registro electoral",2014-01-01,0.58377,0,1.26719,0.633595,2014
"Nuevo León","Reconocidos que no han vivido en el domicilio",2014-01-01,0.62861,0,1.31097,0.655485,2014
"Nuevo León","Suspendidos de sus derechos politicos",2014-01-01,0.06733,0,0.19929,0.099645,2014
"Nuevo León","Residentes con domicilio mal ubicado",2014-01-01,0.26203,0,0.60687,0.303435,2014
"Nuevo León","Otra causa de no residencia en el domicilio de registro",2014-01-01,0.41139,0,0.95432,0.47716,2014
"Nuevo León","Causa de no residencia no especificada",2014-01-01,0.96507,0.33304,1.5971,0.63203,2014
"Nuevo León","Error en la sección del registro electoral",2014-01-01,0.58952,0.08027,1.09877,0.50925,2014
"Nuevo León","Domicilios no localizados de los ciudadanos con registro electoral",2014-01-01,0,0,0,0,2014
"Nuevo León","Ciudadanos no reconocidos con registro electoral",2014-01-01,0.98165,0.34716,1.61615,0.634495,2014
"Nuevo León","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2014-01-01,0.60587,0.09602,1.11573,0.509855,2014
"Nuevo León","Ciudadanos no reconocidos y el domicilio es predio no habitado",2014-01-01,0.37512,0,0.76561,0.382805,2014
"Nuevo León","Residentes en la sección de registro",2015-01-01,83.97851,81.59992,86.35711,2.378595,2015
"Nuevo León","Residentes en el domicilio de registro",2015-01-01,77.05845,73.33476,80.78215,3.723695,2015
"Nuevo León","Cambio de domicilio no reportado",2015-01-01,20.02335,16.12121,23.9255,3.902145,2015
"Nuevo León","Cambio de domicilio no reportado al mismo municipio",2015-01-01,7.03796,4.06061,10.0153,2.977345,2015
"Nuevo León","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2015-01-01,5.96193,4.0324,7.89147,1.929535,2015
"Nuevo León","Cambio de domicilio no reportado a otro estado",2015-01-01,1.2538,0.39698,2.11062,0.85682,2015
"Nuevo León","Cambio de domicilio no reportado a otro país",2015-01-01,0.93843,0.14972,1.72713,0.788705,2015
"Nuevo León","Destino del cambio no especificado",2015-01-01,4.83124,2.61322,7.04926,2.21802,2015
"Nuevo León","Fallecidos con registro electoral",2015-01-01,0.58377,0,1.26719,0.633595,2015
"Nuevo León","Reconocidos que no han vivido en el domicilio",2015-01-01,0.62861,0,1.31097,0.655485,2015
"Nuevo León","Suspendidos de sus derechos politicos",2015-01-01,0.06733,0,0.19929,0.099645,2015
"Nuevo León","Residentes con domicilio mal ubicado",2015-01-01,0.26203,0,0.60687,0.303435,2015
"Nuevo León","Otra causa de no residencia en el domicilio de registro",2015-01-01,0.41139,0,0.95432,0.47716,2015
"Nuevo León","Causa de no residencia no especificada",2015-01-01,0.96507,0.33304,1.5971,0.63203,2015
"Nuevo León","Error en la sección del registro electoral",2015-01-01,0.58952,0.08027,1.09877,0.50925,2015
"Nuevo León","Domicilios no localizados de los ciudadanos con registro electoral",2015-01-01,0,0,0,0,2015
"Nuevo León","Ciudadanos no reconocidos con registro electoral",2015-01-01,0.98165,0.34716,1.61615,0.634495,2015
"Nuevo León","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2015-01-01,0.60587,0.09602,1.11573,0.509855,2015
"Nuevo León","Ciudadanos no reconocidos y el domicilio es predio no habitado",2015-01-01,0.37512,0,0.76561,0.382805,2015
"Nuevo León","Residentes en la sección de registro",2017-01-01,82.5398,80.3106,84.76901,2.229205,2017
"Nuevo León","Residentes en el domicilio de registro",2017-01-01,73.87454,71.469,76.28007,2.405535,2017
"Nuevo León","Cambio de domicilio no reportado",2017-01-01,22.05111,19.86387,24.23834,2.187235,2017
"Nuevo León","Cambio de domicilio no reportado al mismo municipio",2017-01-01,4.82691,3.77572,5.87811,1.051195,2017
"Nuevo León","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2017-01-01,7.52329,5.8366,9.20998,1.68669,2017
"Nuevo León","Cambio de domicilio no reportado a otro estado",2017-01-01,1.15776,0.5962,1.71933,0.561565,2017
"Nuevo León","Cambio de domicilio no reportado a otro país",2017-01-01,1.46481,0.83811,2.09151,0.6267,2017
"Nuevo León","Destino del cambio no especificado",2017-01-01,7.07833,5.63484,8.52181,1.443485,2017
"Nuevo León","Fallecidos con registro electoral",2017-01-01,0.83252,0.41589,1.24914,0.416625,2017
"Nuevo León","Reconocidos que no han vivido en el domicilio",2017-01-01,0.45933,0.12362,0.79504,0.33571,2017
"Nuevo León","Suspendidos de sus derechos politicos",2017-01-01,0,0,0,0,2017
"Nuevo León","Residentes con domicilio mal ubicado",2017-01-01,0.36177,0,0.79731,0.398655,2017
"Nuevo León","Otra causa de no residencia en el domicilio de registro",2017-01-01,0.10337,0,0.24666,0.12333,2017
"Nuevo León","Causa de no residencia no especificada",2017-01-01,2.31737,1.44527,3.18946,0.872095,2017
"Nuevo León","Error en la sección del registro electoral",2017-01-01,0.94086,0.20674,1.67497,0.734115,2017
"Nuevo León","Domicilios no localizados de los ciudadanos con registro electoral",2017-01-01,0.05854,0,0.17333,0.086665,2017
"Nuevo León","Ciudadanos no reconocidos con registro electoral",2017-01-01,2.43244,1.54893,3.31595,0.88351,2017
"Nuevo León","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2017-01-01,1.20919,0.54794,1.87043,0.661245,2017
"Nuevo León","Ciudadanos no reconocidos y el domicilio es predio no habitado",2017-01-01,1.15741,0.65718,1.65764,0.50023,2017
"Nuevo León","Residentes en la sección de registro",2018-01-01,86.21824,85.00821,87.42826,1.21002499999999,2018
"Nuevo León","Residentes en el domicilio de registro",2018-01-01,76.86368,75.46899,78.25836,1.394685,2018
"Nuevo León","Cambio de domicilio no reportado",2018-01-01,19.70687,18.39995,21.01378,1.306915,2018
"Nuevo León","Cambio de domicilio no reportado al mismo municipio",2018-01-01,5.26549,4.57357,5.9574,0.691915,2018
"Nuevo León","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2018-01-01,4.67089,4.04767,5.29411,0.62322,2018
"Nuevo León","Cambio de domicilio no reportado a otro estado",2018-01-01,0.67738,0.45209,0.90267,0.22529,2018
"Nuevo León","Cambio de domicilio no reportado a otro país",2018-01-01,0.9275,0.60034,1.25465,0.327155,2018
"Nuevo León","Destino del cambio no especificado",2018-01-01,8.16562,7.18437,9.14686,0.981245,2018
"Nuevo León","Fallecidos con registro electoral",2018-01-01,0.52243,0.32314,0.72172,0.19929,2018
"Nuevo León","Reconocidos que no han vivido en el domicilio",2018-01-01,0.22366,0.09463,0.3527,0.129035,2018
"Nuevo León","Suspendidos de sus derechos politicos",2018-01-01,0.0197,0,0.0583,0.02915,2018
"Nuevo León","Residentes con domicilio mal ubicado",2018-01-01,0.41321,0.22802,0.59839,0.185185,2018
"Nuevo León","Otra causa de no residencia en el domicilio de registro",2018-01-01,0.5123,0.28314,0.74146,0.22916,2018
"Nuevo León","Causa de no residencia no especificada",2018-01-01,1.73816,1.37027,2.10604,0.367885,2018
"Nuevo León","Error en la sección del registro electoral",2018-01-01,0.70349,0.47295,0.93402,0.230535,2018
"Nuevo León","Domicilios no localizados de los ciudadanos con registro electoral",2018-01-01,0.08209,0.00781,0.15637,0.07428,2018
"Nuevo León","Ciudadanos no reconocidos con registro electoral",2018-01-01,1.8736,1.50003,2.24717,0.37357,2018
"Nuevo León","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2018-01-01,1.13383,0.81784,1.44982,0.31599,2018
"Nuevo León","Ciudadanos no reconocidos y el domicilio es predio no habitado",2018-01-01,0.66914,0.42596,0.91231,0.243175,2018
"Oaxaca","Residentes en la sección de registro",2005-01-01,86.7902,84.9432528,88.6371472,1.8469472,2005
"Oaxaca","Residentes en el domicilio de registro",2005-01-01,82.8893,80.6428264,85.1357736,2.24647359999999,2005
"Oaxaca","Cambio de domicilio no reportado",2005-01-01,14.0837,12.0128816,16.1545184,2.0708184,2005
"Oaxaca","Cambio de domicilio no reportado al mismo municipio",2005-01-01,4.8258,3.76726476,5.88433524,1.05853524,2005
"Oaxaca","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2005-01-01,2.66189,1.8757732,3.4480068,0.7861168,2005
"Oaxaca","Cambio de domicilio no reportado a otro estado",2005-01-01,2.21674,1.42942172,3.00405828,0.78731828,2005
"Oaxaca","Cambio de domicilio no reportado a otro país",2005-01-01,3.0998,1.95915252,4.24044748,1.14064748,2005
"Oaxaca","Destino del cambio no especificado",2005-01-01,1.27944,0.36261472,2.19626528,0.91682528,2005
"Oaxaca","Fallecidos con registro electoral",2005-01-01,1.58418,1.03564264,2.13271736,0.54853736,2005
"Oaxaca","Reconocidos que no han vivido en el domicilio",2005-01-01,0.509649,0,1.0343704,0.5171852,2005
"Oaxaca","Error en la sección del registro electoral",2005-01-01,0.815235,0.26840284,1.36206716,0.54683216,2005
"Oaxaca","Domicilios no localizados de los ciudadanos con registro electoral",2005-01-01,0.914993,0.42445792,1.40552808,0.49053508,2005
"Oaxaca","Ciudadanos no reconocidos con registro electoral",2005-01-01,1.23033,0.4514162,2.0092438,0.7789138,2005
"Oaxaca","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2005-01-01,0.25928,0.04092424,0.47763576,0.21835576,2005
"Oaxaca","Ciudadanos no reconocidos y el domicilio es predio no habitado",2005-01-01,0.139386,0,0.41289224,0.20644612,2005
"Oaxaca","Residentes en la sección de registro",2006-01-01,86.36028,83.4979744,89.2225856,2.8623056,2006
"Oaxaca","Residentes en el domicilio de registro",2006-01-01,81.26083,77.4083716,85.1132884,3.8524584,2006
"Oaxaca","Cambio de domicilio no reportado",2006-01-01,15.57749,12.0936096,19.0613704,3.4838804,2006
"Oaxaca","Cambio de domicilio no reportado al mismo municipio",2006-01-01,5.2283,3.4522852,7.0043148,1.7760148,2006
"Oaxaca","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2006-01-01,3.12202,1.8012544,4.4427856,1.3207656,2006
"Oaxaca","Cambio de domicilio no reportado a otro estado",2006-01-01,2.13703,1.2731404,3.0009196,0.8638896,2006
"Oaxaca","Cambio de domicilio no reportado a otro país",2006-01-01,3.09395,1.3482564,4.8396436,1.7456936,2006
"Oaxaca","Destino del cambio no especificado",2006-01-01,1.99619,1.0947076,2.8976724,0.9014824,2006
"Oaxaca","Fallecidos con registro electoral",2006-01-01,1.47455,0.90027,2.04883,0.57428,2006
"Oaxaca","Reconocidos que no han vivido en el domicilio",2006-01-01,0.27597,0,0.5708324,0.2854162,2006
"Oaxaca","Error en la sección del registro electoral",2006-01-01,1.16775,0.2130732,2.1224268,0.9546768,2006
"Oaxaca","Domicilios no localizados de los ciudadanos con registro electoral",2006-01-01,1.13387,0.3490272,1.9187128,0.7848428,2006
"Oaxaca","Ciudadanos no reconocidos con registro electoral",2006-01-01,1.31071,0.5079136,2.1135064,0.8027964,2006
"Oaxaca","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2006-01-01,0.21991,0.0580924,0.3817276,0.1618176,2006
"Oaxaca","Ciudadanos no reconocidos y el domicilio es predio no habitado",2006-01-01,0.15242,0.0272348,0.2776052,0.1251852,2006
"Oaxaca","Residentes en la sección de registro",2008-01-01,87.28049,85.0369956,89.5239844,2.2434944,2008
"Oaxaca","Residentes en el domicilio de registro",2008-01-01,83.11908,80.7512432,85.4869168,2.3678368,2008
"Oaxaca","Cambio de domicilio no reportado",2008-01-01,13.6799,11.5237236,15.8360764,2.1561764,2008
"Oaxaca","Cambio de domicilio no reportado al mismo municipio",2008-01-01,5.09293,3.7466452,6.4392148,1.3462848,2008
"Oaxaca","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2008-01-01,2.32797,1.4169228,3.2390172,0.9110472,2008
"Oaxaca","Cambio de domicilio no reportado a otro estado",2008-01-01,1.98746,1.2485988,2.7263212,0.7388612,2008
"Oaxaca","Cambio de domicilio no reportado a otro país",2008-01-01,2.82561,1.7362616,3.9149584,1.0893484,2008
"Oaxaca","Destino del cambio no especificado",2008-01-01,1.44595,0.8650256,2.0268744,0.5809244,2008
"Oaxaca","Fallecidos con registro electoral",2008-01-01,2.14694,1.2666452,3.0272348,0.8802948,2008
"Oaxaca","Reconocidos que no han vivido en el domicilio",2008-01-01,0.02035,0,0.0602556,0.0301278,2008
"Oaxaca","Error en la sección del registro electoral",2008-01-01,0.51013,0.1389844,0.8812756,0.3711456,2008
"Oaxaca","Domicilios no localizados de los ciudadanos con registro electoral",2008-01-01,1.65715,1.0482956,2.2660044,0.6088544,2008
"Oaxaca","Ciudadanos no reconocidos con registro electoral",2008-01-01,1.77276,1.0877988,2.4577212,0.6849612,2008
"Oaxaca","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2008-01-01,0.23445,0.015518,0.453382,0.218932,2008
"Oaxaca","Ciudadanos no reconocidos y el domicilio es predio no habitado",2008-01-01,0.17559,0,0.3742752,0.1871376,2008
"Oaxaca","Residentes en la sección de registro",2009-01-01,89.70177,87.292146,92.111394,2.409624,2009
"Oaxaca","Residentes en el domicilio de registro",2009-01-01,76.27601,73.8581736,78.6938464,2.4178364,2009
"Oaxaca","Cambio de domicilio no reportado",2009-01-01,11.02459,8.2062668,13.8429132,2.8183232,2009
"Oaxaca","Cambio de domicilio no reportado al mismo municipio",2009-01-01,4.71984,3.1763008,6.2633792,1.5435392,2009
"Oaxaca","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2009-01-01,1.26353,0.5434848,1.9835752,0.7200452,2009
"Oaxaca","Cambio de domicilio no reportado a otro estado",2009-01-01,1.2581,0.2987192,2.2174808,0.9593808,2009
"Oaxaca","Cambio de domicilio no reportado a otro país",2009-01-01,2.75033,1.1161016,4.3845584,1.6342284,2009
"Oaxaca","Destino del cambio no especificado",2009-01-01,1.0328,0.1442732,1.9213268,0.8885268,2009
"Oaxaca","Fallecidos con registro electoral",2009-01-01,1.74163,0.8408532,2.6424068,0.9007768,2009
"Oaxaca","Reconocidos que no han vivido en el domicilio",2009-01-01,0,0,0,0,2009
"Oaxaca","Suspendidos de sus derechos politicos",2009-01-01,0,0,0,0,2009
"Oaxaca","Error en la sección del registro electoral",2009-01-01,0.22057,0,0.5271336,0.2635668,2009
"Oaxaca","Domicilios no localizados de los ciudadanos con registro electoral",2009-01-01,3.02098,1.0205452,5.0214148,2.0004348,2009
"Oaxaca","Ciudadanos no reconocidos con registro electoral",2009-01-01,1.88244,0.6590472,3.1058328,1.2233928,2009
"Oaxaca","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2009-01-01,0.85371,0,1.8220872,0.9110436,2009
"Oaxaca","Ciudadanos no reconocidos y el domicilio es predio no habitado",2009-01-01,0,0,0,0,2009
"Oaxaca","Residentes en la sección de registro",2011-01-01,90.1397,87.2861948,92.9932052,2.8535052,2011
"Oaxaca","Residentes en el domicilio de registro",2011-01-01,85.3965,82.2954076,88.4975924,3.1010924,2011
"Oaxaca","Cambio de domicilio no reportado",2011-01-01,12.44482,9.4434916,15.4461484,3.0013284,2011
"Oaxaca","Cambio de domicilio no reportado al mismo municipio",2011-01-01,4.00299,2.3221332,5.6838468,1.6808568,2011
"Oaxaca","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2011-01-01,2.508,1.3484836,3.6675164,1.1595164,2011
"Oaxaca","Cambio de domicilio no reportado a otro estado",2011-01-01,1.20335,0.4291696,1.9775304,0.7741804,2011
"Oaxaca","Cambio de domicilio no reportado a otro país",2011-01-01,1.93486,0.744356,3.125364,1.190504,2011
"Oaxaca","Destino del cambio no especificado",2011-01-01,2.79561,1.2306872,4.3605328,1.5649228,2011
"Oaxaca","Fallecidos con registro electoral",2011-01-01,0.6799,0.0372552,1.3225448,0.6426448,2011
"Oaxaca","Reconocidos que no han vivido en el domicilio",2011-01-01,0.20777,0,0.443264,0.221632,2011
"Oaxaca","Suspendidos de sus derechos politicos",2011-01-01,0,0,0,0,2011
"Oaxaca","Residentes con domicilio mal ubicado",2011-01-01,0.28158,0,0.613114,0.306557,2011
"Oaxaca","Otra causa de no residencia en el domicilio de registro",2011-01-01,0.35596,0,0.8615812,0.4307906,2011
"Oaxaca","Causa de no residencia no especificada",2011-01-01,0.63348,0.1579056,1.1090544,0.4755744,2011
"Oaxaca","Error en la sección del registro electoral",2011-01-01,0.41842,0.1136204,0.7232196,0.3047996,2011
"Oaxaca","Domicilios no localizados de los ciudadanos con registro electoral",2011-01-01,1.10855,0.0268064,2.1902936,1.0817436,2011
"Oaxaca","Ciudadanos no reconocidos con registro electoral",2011-01-01,1.60118,0.25074,2.95162,1.35044,2011
"Oaxaca","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2011-01-01,0.72301,0.1946332,1.2513868,0.5283768,2011
"Oaxaca","Ciudadanos no reconocidos y el domicilio es predio no habitado",2011-01-01,0,0,0,0,2011
"Oaxaca","Residentes en la sección de registro",2012-01-01,88.71461,86.67407,90.75515,2.04054,2012
"Oaxaca","Residentes en el domicilio de registro",2012-01-01,85.47314,83.0662,87.88008,2.40694000000001,2012
"Oaxaca","Cambio de domicilio no reportado",2012-01-01,13.10504,10.86597,15.34411,2.23907,2012
"Oaxaca","Cambio de domicilio no reportado al mismo municipio",2012-01-01,4.51072,2.95696,6.06448,1.55376,2012
"Oaxaca","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2012-01-01,2.7056,1.75119,3.66001,0.95441,2012
"Oaxaca","Cambio de domicilio no reportado a otro estado",2012-01-01,1.31026,0.53896,2.08155,0.771295,2012
"Oaxaca","Cambio de domicilio no reportado a otro país",2012-01-01,3.0393,1.88864,4.18996,1.15066,2012
"Oaxaca","Destino del cambio no especificado",2012-01-01,1.53916,0.63501,2.4433,0.904145,2012
"Oaxaca","Fallecidos con registro electoral",2012-01-01,0.72234,0.29859,1.14609,0.42375,2012
"Oaxaca","Reconocidos que no han vivido en el domicilio",2012-01-01,0.01579,0,0.04673,0.023365,2012
"Oaxaca","Suspendidos de sus derechos politicos",2012-01-01,0,0,0,0,2012
"Oaxaca","Residentes con domicilio mal ubicado",2012-01-01,0.48339,0.0491,0.91769,0.434295,2012
"Oaxaca","Otra causa de no residencia en el domicilio de registro",2012-01-01,0,0,0,0,2012
"Oaxaca","Causa de no residencia no especificada",2012-01-01,0.20031,0,0.53141,0.265705,2012
"Oaxaca","Error en la sección del registro electoral",2012-01-01,0.87585,0.32907,1.42263,0.54678,2012
"Oaxaca","Domicilios no localizados de los ciudadanos con registro electoral",2012-01-01,1.55029,0.79915,2.30143,0.75114,2012
"Oaxaca","Ciudadanos no reconocidos con registro electoral",2012-01-01,0.92344,0.37754,1.46934,0.5459,2012
"Oaxaca","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2012-01-01,0.11693,0,0.28871,0.144355,2012
"Oaxaca","Ciudadanos no reconocidos y el domicilio es predio no habitado",2012-01-01,0.08337,0,0.24681,0.123405,2012
"Oaxaca","Residentes en la sección de registro",2014-01-01,87.06007,84.14202,89.97812,2.91805,2014
"Oaxaca","Residentes en el domicilio de registro",2014-01-01,83.42591,80.5056,86.34623,2.920315,2014
"Oaxaca","Cambio de domicilio no reportado",2014-01-01,13.80165,10.89518,16.70812,2.90647,2014
"Oaxaca","Cambio de domicilio no reportado al mismo municipio",2014-01-01,3.61689,2.1669,5.06687,1.449985,2014
"Oaxaca","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2014-01-01,4.67836,2.13066,7.22605,2.547695,2014
"Oaxaca","Cambio de domicilio no reportado a otro estado",2014-01-01,2.72743,1.58653,3.86833,1.1409,2014
"Oaxaca","Cambio de domicilio no reportado a otro país",2014-01-01,1.87062,0.52616,3.21508,1.34446,2014
"Oaxaca","Destino del cambio no especificado",2014-01-01,0.90836,0.16353,1.65318,0.744825,2014
"Oaxaca","Fallecidos con registro electoral",2014-01-01,0.34798,0.04427,0.65169,0.30371,2014
"Oaxaca","Reconocidos que no han vivido en el domicilio",2014-01-01,0,0,0,0,2014
"Oaxaca","Suspendidos de sus derechos politicos",2014-01-01,0.12893,0,0.3814,0.1907,2014
"Oaxaca","Residentes con domicilio mal ubicado",2014-01-01,0.53236,0,1.43194,0.71597,2014
"Oaxaca","Otra causa de no residencia en el domicilio de registro",2014-01-01,0.28362,0,0.8396,0.4198,2014
"Oaxaca","Causa de no residencia no especificada",2014-01-01,1.47955,0,3.39207,1.696035,2014
"Oaxaca","Error en la sección del registro electoral",2014-01-01,0.81174,0,1.78508,0.89254,2014
"Oaxaca","Domicilios no localizados de los ciudadanos con registro electoral",2014-01-01,0.57674,0.03435,1.11912,0.542385,2014
"Oaxaca","Ciudadanos no reconocidos con registro electoral",2014-01-01,1.62972,0,3.54928,1.77464,2014
